This worksheet includes one table, with columns A through AX. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by district, such as county and district codes and names.  The table also includes basic information about the district such as address, website, and contacts. Districts with county code 80 are charter districts and the county name listed is the host county. District 1431 is a state agency that is in Mercer County.
New Jersey School Directory
Public School Districts
County Code,County Name,District Code,District Name,Chrt Sch Code,Supt. Title,Supt. First Name,Supt. Last Name,Supt. Title 2,Supt. EMail,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing Address3,Mailing City,Mailing State,Mailing Zip,Mailing Zip+4,Phone,BA Title1,BA First Name,BA Last Name,BA Email,BA Title2,SEC Title1,SEC First Name,SEC Last Name,SEC Title2,HIB Title1,HIB First Name,HIB Last Name,HIB Title2,State Testing Coor. Title1,State Testing Coor. First Name,State Testing Coor. Last Name,State Testing Coor. Title2,PARCC IT Con. Title1,PARCC IT Con. First Name,PARCC IT Con. Last Name,PARCC IT Con. Title2,School Safety Specialist Title1,School Safety Specialist First Name,School Safety Specialist Last Name,School Safety Specialist Title2,Website,NCES ID
="03",BERGEN,="0930","Closter Public School District",="","Mr.","Vincent","McHale","Superintendent",McHaleV@nvnet.org,340 Homans Avenue, ,Closter,NJ,="07624-2907",340 Homans Avenue,,,Closter,NJ,="07624",="2907",201-768-3001 x41116,"Mr.","Floro","Villanueva",villanuevaf@nvnet.org,B. A. / Board Secretary,Mrs.,Lori,Cohen,"Director of Special Education","Mr.","Keith","McElroy","Anti-Bullying Coordinator","Mr.","Justin","O'Neill","Dist. Coordinator of State Testing","Mr.","Vince","Salvati","LEA Assessment IT Contact","Ms.","Dianne","Smith","School Safety Specialist",www.closterschools.org,="3403390"
="03",BERGEN,="0990","Cresskill Public School District",="","Mrs.","Lauren","Thomas","Superintendent",lthomas@cresskillnj.net,15 Brookside Ave, ,Cresskill,NJ,="07626",15 Brookside Ave,,,Cresskill,NJ,="07626",="",201-227-7791 x1207,"Ms.","Dawn","Delasandro",ddelasandro@cresskillnj.net,Business Administrator,Dr.,Janelle,Amato,"Director of Special Education","Mr.","Danielle","Sandler","Anti-Bullying Coordinator","Ms.","Christine","Hickey","Dist. Coordinator of State Testing","","","","","Mr.","Daniel","Apice","School Safety Specialist",www.cboek12.org,="3403600"
="03",BERGEN,="1070","Demarest School District",="","Dr.","Joseph","Cirillo","Superintendent",CirilloJ@nvnet.org,568 Piermont Road, ,Demarest,NJ,="07627",568 Piermont Road,,,Demarest,NJ,="07627",="",201-768-6060 X53437,"Ms.","Antoinette","Kelly",KellyA@nvnet.org,B. A. / Board Secretary,Ms.,Anna,Nardone,"Director of Special Education","Mr.","Jonathon","Regan","Anti-Bullying Coordinator","Ms.","Kelly","Stevens","Dist. Coordinator of State Testing","Ms.","Victoria","Zimmerman","LEA Assessment IT Contact","Mr.","Frank","Mazzini","School Safety Specialist",http://demarestpublicschools.org,="3403810"
="03",BERGEN,="1130","Dumont Public School District",="","Dr.","Maria","Poidomani","Superintendent",epoidomani@dumontnj.org,25 Depew Street, ,Dumont,NJ,="07628",25 Depew Street,,,Dumont,NJ,="07628",="",201-387-3080,"Mr.","Michael","Bessler",ebessler@dumontnj.org,B. A. / Board Secretary,Dr.,Paul,Barbato,"Director of Special Education","Mr.","Luis","Lopez","Anti-Bullying Coordinator","Dr.","Richard","Gronda","Dist. Coordinator of State Testing","Dr.","Joseph","Borchard","LEA Assessment IT Contact","Mr.","Andrew","Garcia","School Safety Specialist",www.dumontnj.org,="3403990"
="03",BERGEN,="1230","East Rutherford School District",="","Mr.","Frank","Scarafile","Interim Superintendent",fscarafile@erboe.net,250 Grove Street, ,East Rutherford,NJ,="07073",250 Grove Street,,,East Rutherford,NJ,="07073",="",201-623-8150 x1002,"Mr.","Alessandro","Verace",averace@erboe.net,Business Administrator,Mrs.,Danielle,Esposito,"Interim Director of Student Services","Mr.","Frank","Scarafile","Anti-Bullying Coordinator","Ms.","Shanelle","Muse","Dist. Coordinator of State Testing","Mr.","Lukasz","Majowicz","LEA Assessment IT Contact","Mr.","Brian","Barrow","School Safety Specialist",www.erboe.net,="3404290"
="03",BERGEN,="1270","Edgewater School District",="","Mr.","Billy","Cunningham","Chief School Administrator",bcunningham@edgewaterschools.org,251 Undercliff Ave, ,Edgewater,NJ,="07020",251 Undercliff Ave,,,Edgewater,NJ,="07020",="",201-945-4106 X2200,"Mr.","James","Tevis",jtevis@edgewaterschools.org,Business Administrator,Mr.,Joseph,Tramutolo,"Child Study Team Chairperson","Mr.","Kyle","McCormick","Anti-Bullying Coordinator","Ms.","Dana","Marciani","Dist. Coordinator of State Testing","Mr.","Eric","Francisco","LEA Assessment IT Contact","Mr.","Billy","Cunningham","School Safety Specialist",www.edgewaterschools.org,="3404440"
="03",BERGEN,="1345","Elmwood Park School District",="","Dr.","Anthony","Iachetti","Chief School Administrator",aiachetti@epps.org,60 East 53rd Street, ,Elmwood Park,NJ,="07407",60 East 53rd Street,,,Elmwood Park,NJ,="07407",="",201-796-8700 x50101,"Mr.","Mark","Jacobus",mjacobus@epps.org,B. A. / Board Secretary,Mrs.,Jennifer,Varano,"Director of Special Education","Dr.","Anthony","Iachetti","Anti-Bullying Coordinator","Mr.","Mohammed","Saadeh","Dist. Coordinator of State Testing","","","","","Mr.","Michael","Wartel","School Safety Specialist",https://www.elmwoodparkschools.org/https://www.elmwoodparkschools.org/,="3404660"
="03",BERGEN,="1360","Emerson Public School District",="","Dr.","Jillian","Torrento","Superintendent",jtorrento@emersonschools.org,133 Main Street,Administration Bldg. ,Emerson,NJ,="07630",133 Main Street,Administration Bldg.,,Emerson,NJ,="07630",="",201-262-2828,"Mr.","John","Marmora",jmarmora@emersonschools.org,B. A. / Board Secretary,Mrs.,Gianna,Apicella,"Director of Special Education","Mrs.","Denise","Connon","Anti-Bullying Coordinator","Mrs.","Alice","Opperman","Dist. Coordinator of State Testing","Mrs.","Alice","Opperman","LEA Assessment IT Contact","Mr.","Brian","Ponchak","School Safety Specialist",www.emersonschools.org,="3404710"
="03",BERGEN,="1380","Englewood Cliffs School District",="","Dr.","Jennifer","Brower","Chief School Administrator",jbrower@englewoodcliffs.org,143 Charlotte Place, ,Englewood Cliffs,NJ,="07632",143 Charlotte Place,,,Englewood Cliffs,NJ,="07632",="",201-567-7292 x 222,"Mrs.","Julyana","Ortiz",jortiz@englewoodcliffs.org,School Business Administrator,Mrs.,Dawn,Smith,"Special Ed. Coordinator","Mr.","Colin","Winch","Anti-Bullying Coordinator","Ms.","Shaina","Doshi","Dist. Coordinator of State Testing","Mr.","Karnale","Moses","LEA Assessment IT Contact","Mr.","Joseph","Klimaszewski","School Safety Specialist",www.englewoodcliffs.org,="3404770"
="80",BERGEN,="6430","Englewood on the Palisades Charter School",="930","Ms.","Dana","Clark","Lead of Charter School (District Level)",dana.clark@englewoodcharter.org,65 West Demarest Avenue, ,Englewood,NJ,="07631",65 West Demarest Avenue,,,Englewood,NJ,="07631",="",201-569-9765,"Mr.","David","Block",david.block@englewoodcharter.org,School Business Administrator,Mr.,Michael,Owens,"Supervisor of Special Services","Mr.","Michael","Owens","Anti-Bullying Coordinator","Mrs.","Frank","LeRose","Dist. Coordinator of State Testing","Mr.","Casey","Henrichs","LEA Assessment IT Contact","Mr.","Michael","Owens","School Safety Specialist",englewoodcharterschool.com,="3400014"
="03",BERGEN,="1370","Englewood Public School District",="","Dr.","Marnie","Hazelton","Superintendent",mhazelton@epsd.org,274 Knickerbocker Road, ,Englewood,NJ,="07631",274 Knickerbocker Road,,,Englewood,NJ,="07631",="",201-862-6247,"Mr.","Michael","Steinmetz",msteinmetz@epsd.org,School Business Administrator,Dr.,Andrea,Parris,"Director of Special Education","Mr.","Kelvin","Ortiz","Anti-Bullying Coordinator","Dr.","Laura","Scamardella","Assistant Superintendent","","","","","Mr.","Barrington","Harris","School Safety Specialist",https://www.epsd.org,="3404740"
="03",BERGEN,="1450","Fair Lawn Public School District",="","Dr.","Rui","Dionisio","Superintendent",rdionisio@fairlawnschools.org,37-01 Fair Lawn Avenue, ,Fair Lawn,NJ,="07410",37-01 Fair Lawn Avenue,,,Fair Lawn,NJ,="07410",="",201-794-5500 x 7003,"Mr.","Jorge","Cruz",jorge.cruz@fairlawnschools.org,Business Administrator,Mrs.,Camille,DeFranco,"Asst. Supt. Of Special Education","Mrs.","Claire","Keller","Anti-Bullying Coordinator","Mrs.","Claire","Keller","Dist. Coordinator of State Testing","Mr.","Radhames","Tatis","LEA Assessment IT Contact","Mr.","Robert","Licamara","School Safety Specialist",www.fairlawnschools.org,="3404980"
="03",BERGEN,="1470","Fairview Public School District",="","Mr.","Damon","Englese","Superintendent",denglese@fairviewps.org,130 Hamilton Avenue, ,Fairview,NJ,="07022",130 Hamilton Avenue,,,Fairview,NJ,="07022",="",201-943-0564,"Mr.","John","Bussanich",jbussanich@fairviewps.org,Business Administrator,Mrs.,Chelsea,Vorisek,"Director of Special Education","Mrs.","Chelsea","Vorisek","Anti-Bullying Coordinator","Mrs.","Denise","DelVecchio","Dist. Coordinator of State Testing","Mr.","CC","Wong","LEA Assessment IT Contact","Ms.","Sylvia","Gonzalez","School Safety Specialist",www.fairviewps.org,="3405070"
="03",BERGEN,="1550","Fort Lee School District",="","Ms.","Diane","Collazo","Superintendent",dcollazo@flboe.com,231 Main Street,3Fl ,Fort Lee,NJ,="07024",231 Main Street,3Fl,,Fort Lee,NJ,="07024",="",201-585-4612 x7501,"Mr.","Michael","Rinderknecht",mrinderknecht@flboe.com,School Business Administrator,Ms.,Monica,Heinze,"Director of Special Education","Mr.","David","Cuozzo","Anti-Bullying Coordinator","Ms.","Kathryn","Drumgoole","Dist. Coordinator of State Testing","","","","","Ms.","Diane","Collazo","School Safety Specialist",www.flboe.com,="3405310"
="03",BERGEN,="1580","Franklin Lakes School District",="","Mr.","Gregorio","Maceri","Superintendent",gmaceri@franklinlakes.k12.nj.us,490 Pulis Avenue, ,Franklin Lakes,NJ,="07417",490 Pulis Avenue,,,Franklin Lakes,NJ,="07417",="",201-891-1856 x1204,"Ms.","Dina","Messery",dmessery@franklinlakes.k12.nj.us,B. A. / Board Secretary,Ms.,Christine,Voorhees,"Supervisor of Special Services","Ms.","Christine","Voorhees","Anti-Bullying Coordinator","Ms.","Jaime","Preziosi","Dist. Coordinator of State Testing","Mr.","Barrett","Hartman","LEA Assessment IT Contact","Ms.","Dina","Messery","School Safety Specialist",www.franklinlakes.k12.nj.us,="3405370"
="03",BERGEN,="1700","Garfield Public School District",="","Dr.","Richard","Tomko","Superintendent",rtomko@gboe.org,34 OUTWATER LANE, ,GARFIELD,NJ,="07026",34 OUTWATER LANE,,,GARFIELD,NJ,="07026",="",973-340-5000,"Mr.","Gioacchino","LoBue",globue@gboe.org,B. A. / Board Secretary,Mrs.,Tricia,Woods,"Director of Child Study Team","Ms.","Jessica","Ribaudo","Anti-Bullying Coordinator","Mrs.","Alexandra","Bellenger","Dist. Coordinator of State Testing","Mrs.","Laura","Dunning","LEA Assessment IT Contact","Ms.","Jessica","Ribaudo","School Safety Specialist",gboe.org,="3405760"
="03",BERGEN,="1760","Glen Rock Public School District",="","Dr.","Gregory","Van Nest","Superintendent",Vannestg@glenrocknj.org,620 HARRISTOWN ROAD, ,GLEN ROCK,NJ,="07452",620 HARRISTOWN ROAD,,,GLEN ROCK,NJ,="07452",="",201-445-7700  X8950,"Mr.","James","Canellas",canellasj@glenrocknj.org,B. A. / Board Secretary,Dr.,Jennifer,MacKay-Aug,"Director of Special Education","Ms.","Michelle","Della Fortuna","Anti-Bullying Coordinator","Mrs.","Shari","Krapels","Dist. Coordinator of State Testing","Mr.","Richard","Santos","LEA Assessment IT Contact","Mr.","Robert","McCorry","School Safety Specialist",WWW.GLENROCKNJ.ORG,="3405970"
="03",BERGEN,="1860","Hackensack School District",="","Mrs.","Andrea","Oates-Parchment","Acting Superintendent",aparchment@hackensackschools.org,191 Second Street, ,Hackensack,NJ,="07601",191 Second Street,,,Hackensack,NJ,="07601",="",201-646-0276,"Mr.","Steven","Lewis",stevenlewis@hackensackschools.org,School Business Administrator,Mr.,Darius,Pemberton,"Director of Special Education","Ms.","Heather","Coleman","Anti-Bullying Coordinator","Mrs.","Jennifer","Loniewski","Dist. Coordinator of State Testing","Mr.","Alex","Blinder","LEA Assessment IT Contact","Mr.","Ralph","Danna","School Safety Specialist",hackensackschools.org,="3406270"
="03",BERGEN,="2050","Harrington Park School District",="","Mr.","Sean","Conlon","Superintendent",conlon@hpsd.org,191 Harriot Avenue, ,Harrington Park,NJ,="07640",191 Harriot Avenue,,,Harrington Park,NJ,="07640",="",201-768-5700 x38604,"Mr.","Bryan","Jursca",jursca@hpsd.org,Business Administrator,Mrs.,Jennifer,Goodell,"Supervisor of Special Services","Mr.","Ross","Herbert","Anti-Bullying Coordinator","Mrs.","Kimberly","Weber","Dist. Coordinator of State Testing","Mr.","Chris","DeBonte","LEA Assessment IT Contact","Mr.","Ross","Herbert","School Safety Specialist",www.hpsd.org,="3406840"
="03",BERGEN,="2080","Hasbrouck Heights School District",="","Dr.","Paul","Semendinger","Superintendent",semendingerpau@hhschools.org,379 Boulevard, ,Hasbrouck Heights,NJ,="07604",379 Boulevard,,,Hasbrouck Heights,NJ,="07604",="",201-393-8146,"Mrs.","Jenine","Murray",murrayjen@hhschools.org,Business Administrator,Dr.,Matthew,Helfant,"Director of Special Education","Dr.","Matthew","Helfant","Anti-Bullying Coordinator","Mrs.","Ashley","Calligy","Dist. Coordinator of State Testing","Mr.","Thomas","Matty","LEA Assessment IT Contact","Mr.","Frank","D'Amico","School Safety Specialist",www.hhschools.org,="3406930"
="03",BERGEN,="2090","Haworth Public School District",="","Mr.","Paul","Wolford","Superintendent",wolford@nvnet.org,205 Valley Road, ,Haworth,NJ,="07641",205 Valley Road,,,Haworth,NJ,="07641",="",201-384-5526 x35104,"Mr.","Kevin","Lane",lanek@nvnet.org,Business Administrator,Dr.,Kylie,Porcelli,"Supervisor of Special Education Services","Dr.","Kylie","Porcelli","Anti-Bullying Coordinator","Mr.","Derick","Talty","Dist. Coordinator of State Testing","","","","","Mr.","Paul","Wolford","School Safety Specialist",www.haworth.org,="3406960"
="03",BERGEN,="2180","Hillsdale School District",="","Mr.","Robert","Lombardy","Superintendent",rlombardy@hillsdaleschools.com,32 RUCKMAN ROAD, ,HILLSDALE,NJ,="07642",32 RUCKMAN ROAD,,,HILLSDALE,NJ,="07642",="",201-664-0282,"Mr.","Sacha","Pouliot",spouliot@hillsdaleschools.com,B. A. / Board Secretary,Mrs.,Tracey,Mastice,"Supervisor of Special Services","Mrs.","Tracey","Mastice","Anti-Bullying Coordinator","Mr.","Charles","Giordano","Dist. Coordinator of State Testing","Mr.","Michael","Ulshoefer","LEA Assessment IT Contact","Mr.","Robert","Lombardy","School Safety Specialist",www.hillsdaleschools.com,="3407260"
="03",BERGEN,="2200","Ho-Ho-Kus School District",="","Dr.","Linda","Bolina","Chief School Administrator",lbovino@hohokus.org,70 Lloyd Road, ,Ho-Ho-Kus,NJ,="07423",70 Lloyd Road,,,Ho-Ho-Kus,NJ,="07423",="",201-689-0175,"Mrs.","Kathleen","Marano",kmarano@hohokus.org,B. A. / Board Secretary,Mr.,Daniel,Patino,"Director of Special Education","Mrs.","Kathryn","McLean","Anti-Bullying Coordinator","Dr.","Martha","Walsh","Dist. Coordinator of State Testing","Mr.","Jason","McDonald","LEA Assessment IT Contact","Mr.","Gary","Allmers","School Safety Specialist",www.hohokus.org,="3407320"
="03",BERGEN,="2620","Leonia Public School District",="","Dr.","Xanthy","Karamanos","Superintendent",xanthy.karamanos@leoniaschools.org,570 Grand Avenue, ,Leonia,NJ,="07605",570 Grand Avenue,,,Leonia,NJ,="07605",="",201-302-5200 x1200,"Dr.","Philip","Nisonoff",philip.nisonoff@leoniaschools.org,Interim Business Administrator,Ms.,Jenna,Russo,"Director of Special Education","Mrs.","Jenna","Russo","Anti-Bullying Coordinator","Ms.","Adrienne","Stein","Dist. Coordinator of State Testing","Mr.","Thein","Amato","LEA Assessment IT Contact","Mr.","Steven","Perrotta","School Safety Specialist",www.leoniaschools.org,="3408520"
="03",BERGEN,="2710","Little Ferry Public School District",="","Mr.","Matthew","Perrapato","Superintendent",mperrapato@lfboe.org,130 Liberty Street, ,Little Ferry,NJ,="07643",130A Liberty Street,,,Little Ferry,NJ,="07643",="",201-641-6192 x1602,"Mr.","John","Gomez",jgomez@lfboe.org,Business Administrator,Mrs.,Allison,LeGates,"Director of Special Education","Ms.","Jessica","Leone","Anti-Bullying Coordinator","Mr.","James","Dunn","Dist. Coordinator of State Testing","Mr.","Mark","Horst","LEA Assessment IT Contact","Mr.","Ronald","Callahan","School Safety Specialist",http://www.lfboe.org,="3408760"
="03",BERGEN,="2740","Lodi School District",="","Mr.","Frank","D'Amico","Superintendent",frank.damico@lodi.k12.nj.us,8 Hunter Street, ,Lodi,NJ,="07644",8 Hunter Street,,,Lodi,NJ,="07644",="",973-778-4620,"Mr.","Thomas","Lambe",thomas.lambe@lodi.k12.nj.us,School Business Administrator,Mr.,Joseph,LeConte,"Supervisor of Special Education Services","Mrs.","Christine","Orosz","Anti-Bullying Coordinator","Ms.","Lauren","Luna","Dist. Coordinator of State Testing","","","","","Mr.","Kevin","Dowson","School Safety Specialist",https://www.lodinjschools.org/,="3408850"
="03",BERGEN,="2860","Lyndhurst Public School District",="","Mr.","Joseph","DeCorso","Chief School Administrator",josephdecorso@lyndhurst.k12.nj.us,420 Fern Avenue,2nd Floor ,Lyndhurst,NJ,="07071",420 Fern Avenue,2nd Floor,,Lyndhurst,NJ,="07071",="",201-438-5683,"Mr.","James","Hyman",jameshyman@lyndhurst.k12.nj.us,Business Administrator,Ms.,Jamie,Stevens,"Supervisor of Special Services","Ms.","Jamie","Stevens","Anti-Bullying Coordinator","Mrs.","Sabrina","Leone","Dist. Coordinator of State Testing","","","","","Mr.","James","Hyman","School Safety Specialist",www.lyndhurstschools.net,="3409210"
="03",BERGEN,="2900","Mahwah Township Public School District",="","Dr.","Michael","DeTuro","Superintendent",mdeturo@mahwah.k12.nj.us,60 Ridge Rd., ,Mahwah,NJ,="07430",60 Ridge Rd.,,,Mahwah,NJ,="07430",="",201-762-2404,"Ms.","Katherine","Hiromoto",khiromoto@mahwah.k12.nj.us,School Business Administrator,Ms.,Lisa,Rizzo,"Director of Special Education","Ms.","Lisa","Rizzo","Anti-Bullying Coordinator","Mr.","Faisal","Sheikh","Dist. Coordinator of State Testing","Mr.","Carlos","Rosa","LEA Assessment IT Contact","Mr.","Craig","Jandoli","School Safety Specialist",www.mahwah.k12.nj.us,="3409330"
="03",BERGEN,="3060","Maywood School District",="","Mr.","Michael","Jordan","Superintendent",mjordan@maywoodschools.org,452 Maywood Avenue, ,Maywood,NJ,="07607",452 Maywood Avenue,,,Maywood,NJ,="07607",="",201-845-9114 x 1102,"Ms.","Jennifer","Pfohl",jpfohl@maywoodschools.org,B. A. / Board Secretary,Ms.,Sheryl,Spencer,"Supervisor of Special Services","Ms.","Sheryl","Spencer","Anti-Bullying Coordinator","Ms.","Karen","Marie","Dist. Coordinator of State Testing","Mr.","Jerry","Volpe","LEA Assessment IT Contact","Mr.","Michael","Halligan","School Safety Specialist",WWW.MAYWOODSCHOOLS.ORG,="3409810"
="03",BERGEN,="3170","Midland Park School District",="","Mr.","Kevin","Ulmer","Superintendent",kulmer@mpsnj.org,250 Prospect Street, ,Midland Park,NJ,="07432-1398",250 Prospect Street,,,Midland Park,NJ,="07432",="1398",201-444-1400 x101,"Mrs.","Stacy","Garvey",sgarvey@mpsnj.org,B. A. / Board Secretary,Mrs.,Ann Marie,Bruder,"Director of Special Education","Mr.","Craig","Rush","Anti-Bullying Coordinator","Mr.","Jason","Whelpley","Dist. Coordinator of State Testing","Mr.","David","Blackowski","LEA Assessment IT Contact","Mr.","Nicholas","Capuano","School Safety Specialist",www.mpsnj.org,="3410140"
="03",BERGEN,="3330","Montvale Board of Education School District",="","Dr.","Darren","Petersen","Superintendent",dpetersen@montvalek8.org,47 Spring Valley Road, ,Montvale,NJ,="07645",47 Spring Valley Road,,,Montvale,NJ,="07645",="",201-391-1662,"Mrs.","Andrea","Wasserman",awasserman@montvalek8.org,B. A. / Board Secretary,Mrs.,Christina,Gouraige,"Supervisor of Special Education Services","Mrs.","Christina","Gouraige","Anti-Bullying Coordinator","Dr.","Erik","Parks","Dist. Coordinator of State Testing","Mr.","Peter","Valois","LEA Assessment IT Contact","Dr.","Darren","Petersen","School Safety Specialist",www.montvalek8.org,="3410620"
="03",BERGEN,="3350","Moonachie School District",="","Mr.","James","Knipper","Chief School Administrator",jknipper@moonachieschool.org,20 West Park Street, ,Moonachie,NJ,="07074",20 West Park Street,,,Moonachie,NJ,="07074",="",201-641-5833 x101,"Mrs.","Laurel","Spadavecchia",lspadavecchia@moonachieschool.org,B. A. / Board Secretary,Ms.,Natasha,Dillon,"Supervisor of Special Services","Mrs.","Dana","Genatt","Anti-Bullying Coordinator","Mrs.","Dana","Genatt","Dist. Coordinator of State Testing","Mr.","Jason","Diaz","LEA Assessment IT Contact","Mr.","William","Mildon","School Safety Specialist",www.moonachieschool.org,="3410680"
